Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/21  16:00:00,311.535167454,25.4178222887,30.198130135,0.0,62.886420148,41.4019203762,11.6723912858,0.0,10.5075,1.16489128583
 10/21  17:00:00,306.374611471,25.4178222887,27.4563773392,0.0,62.886420148,41.4019203762,11.6723639813,0.0,10.5075,1.16486398134
 10/21  18:00:00,283.077251168,25.4178222887,17.6046262796,0.0,34.9369000822,32.3179380704,9.33729965464,0.0,8.1725,1.16479965464
 10/21  19:00:00,244.941283274,25.4178222887,12.8963204128,0.0,20.9621400493,23.2339557645,6.21188384769,0.354383847686,5.8375,0.02
 10/21  20:00:00,227.107525415,25.4178222887,10.8438731872,0.0,20.9621400493,23.2339557645,7.00210842455,0.0,5.8375,1.16460842455
 10/21  21:00:00,172.278720335,25.4178222887,9.73576573151,0.0,6.98738001645,14.1499734587,4.66695007349,0.0,3.5025,1.16445007349
 10/21  22:00:00,118.7037381,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/21  23:00:00,147.720470245,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/21  24:00:00,124.339105315,0.0,0.0,0.0,3.49369000822,6.81298672936,2.915545432,0.0,1.75125,1.164295432
 10/22  01:00:00,112.566251779,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/22  02:00:00,111.313169698,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/22  03:00:00,109.713562446,0.0,0.0,0.0,3.49369000822,6.81298672936,2.9155039366,0.0,1.75125,1.1642539366
 10/22  04:00:00,115.73470062,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/22  05:00:00,113.417163501,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/22  06:00:00,151.047117214,25.4178222887,0.614743957846,0.0,6.98738001645,14.1499734587,37.2027394336,32.5359919362,3.5025,1.16424749741
 10/22  07:00:00,159.706867239,25.4178222887,0.36087044285,0.0,6.98738001645,14.1499734587,70.2004419058,66.6779419058,3.5025,0.02
 10/22  08:00:00,187.87622039,25.4178222887,0.559395141924,0.0,6.98738001645,14.1499734587,57.5685992002,54.0460992002,3.5025,0.02
 10/22  09:00:00,167.32427701,25.4178222887,0.655168657857,0.0,6.98738001645,14.1499734587,43.313710654,38.6468655682,3.5025,1.16434508575
 10/22  10:00:00,203.611667469,25.4178222887,2.1575714512,0.0,27.9495200658,27.7759469175,15.5557926865,8.53079268647,7.005,0.02
 10/22  11:00:00,233.22413032,25.4178222887,3.0486812663,0.0,27.9495200658,27.7759469175,8.16953162438,0.0,7.005,1.16453162438
 10/22  12:00:00,252.827383104,25.4178222887,6.12343989209,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 10/22  13:00:00,255.689587699,25.4178222887,8.06344642909,0.0,41.9242800987,36.8599292233,10.5047089753,0.0,9.34,1.16470897532
 10/22  14:00:00,251.993659457,25.4178222887,9.89682926283,0.0,41.9242800987,36.8599292233,10.5046595638,0.0,9.34,1.16465956385
 10/22  15:00:00,248.942575335,25.4178222887,11.379814499,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 10/22  16:00:00,250.826601503,25.4178222887,12.6628558603,0.0,41.9242800987,36.8599292233,10.5046744604,0.0,9.34,1.16467446044
 10/22  17:00:00,218.239980425,25.4178222887,10.3562003594,0.0,27.9495200658,27.7759469175,8.46867221377,0.299051138209,7.005,1.16462107556
 10/22  18:00:00,224.116093726,25.4178222887,6.9349364597,0.0,13.9747600329,18.6919646116,5.57800047401,0.888000474009,4.67,0.02
 10/22  19:00:00,214.062786708,25.4178222887,5.1711447189,0.0,13.9747600329,18.6919646116,5.83450055535,0.0,4.67,1.16450055535
 10/22  20:00:00,199.41492763,25.4178222887,4.11568506207,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 10/22  21:00:00,175.714048688,25.4178222887,3.22198205991,0.0,13.9747600329,18.6919646116,5.83442847276,0.0,4.67,1.16442847276
 10/22  22:00:00,114.065579313,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/22  23:00:00,144.190189703,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/22  24:00:00,119.710462081,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91547845034,0.0,1.75125,1.16422845034
 10/23  01:00:00,111.008457972,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/23  02:00:00,109.810413307,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/23  03:00:00,108.6098408,0.0,0.0,0.0,3.49369000822,9.08398230582,3.499191584,0.0,2.335,1.164191584
 10/23  04:00:00,115.371881769,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/23  05:00:00,113.669660859,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/23  06:00:00,163.297559597,25.4178222887,0.567230276892,0.0,13.9747600329,18.6919646116,51.3805300758,46.6905300758,4.67,0.02
 10/23  07:00:00,172.195478817,25.4178222887,0.481955333904,0.0,13.9747600329,18.6919646116,82.2860939804,76.4517439301,4.67,1.16435005021
 10/23  08:00:00,245.170839085,25.4178222887,1.60585843944,0.0,34.9369000822,32.3179380704,53.2269097939,45.0344097939,8.1725,0.02
 10/23  09:00:00,283.055450751,25.4178222887,3.9526177221,0.0,62.886420148,41.4019203762,15.4203656467,3.74829118348,10.5075,1.16457446324
 10/23  10:00:00,279.581674858,25.4178222887,5.20673566883,0.0,62.886420148,41.4019203762,11.6722134296,0.0,10.5075,1.16471342956
 10/23  11:00:00,308.097040253,25.4178222887,7.81868995404,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 10/23  12:00:00,301.098069754,25.4178222887,10.0034554052,0.0,62.886420148,41.4019203762,11.6726197042,0.0,10.5075,1.16511970422
 10/23  13:00:00,300.064616876,25.4178222887,11.8486479685,0.0,62.886420148,41.4019203762,11.6725844783,0.0,10.5075,1.16508447828
 10/23  14:00:00,295.348331558,25.4178222887,15.4055783595,0.0,62.886420148,41.4019203762,11.6723876031,0.0,10.5075,1.16488760305
 10/23  15:00:00,295.935243801,25.4178222887,19.753420027,0.0,62.886420148,41.4019203762,11.6723351265,0.0,10.5075,1.16483512646
 10/23  16:00:00,293.95741585,25.4178222887,19.102425743,0.0,62.886420148,41.4019203762,11.6723233327,0.0,10.5075,1.16482333274
 10/23  17:00:00,285.948702681,25.4178222887,14.399310828,0.0,62.886420148,41.4019203762,11.6723282358,0.0,10.5075,1.16482823583
 10/23  18:00:00,280.523809024,25.4178222887,10.830046575,0.0,41.9242800987,36.8599292233,10.0749596225,0.714959622508,9.34,0.02
 10/23  19:00:00,268.138893891,25.4178222887,9.02503052591,0.0,41.9242800987,36.8599292233,10.9002882177,0.395716819251,9.34,1.16457139841
 10/23  20:00:00,230.360371595,25.4178222887,7.16723224998,0.0,34.9369000822,32.3179380704,9.3371548858,0.0,8.1725,1.1646548858
 10/23  21:00:00,160.878323976,25.4178222887,4.23484743918,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 10/23  22:00:00,97.3828449923,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49930378933,0.0,2.335,1.16430378933
 10/23  23:00:00,127.312377473,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/23  24:00:00,99.5701003835,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/24  01:00:00,89.8298760306,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/24  02:00:00,88.2414835103,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922809867,0.0,2.335,1.16422809867
 10/24  03:00:00,87.0086194111,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/24  04:00:00,108.600889821,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/24  05:00:00,107.597054302,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/24  06:00:00,156.862726437,25.4178222887,0.011472072464,0.0,13.9747600329,18.6919646116,118.602060193,112.767814176,4.67,1.1642460168
 10/24  07:00:00,152.927795168,25.4178222887,0.0,0.0,13.9747600329,18.6919646116,152.008511496,147.318511496,4.67,0.02
 10/24  08:00:00,213.939120733,25.4178222887,0.609860251441,0.0,34.9369000822,32.3179380704,132.420507559,123.083531935,8.1725,1.16447562426
 10/24  09:00:00,242.604900736,25.4178222887,1.69145160777,0.0,62.886420148,41.4019203762,97.5257163955,86.9982163955,10.5075,0.02
 10/24  10:00:00,235.731601067,25.4178222887,2.43654678342,0.0,62.886420148,41.4019203762,72.596568911,60.924274589,10.5075,1.16479432198
 10/24  11:00:00,267.899213779,25.4178222887,3.22350785594,0.0,62.886420148,41.4019203762,46.6866618867,35.0141217712,10.5075,1.1650401155
 10/24  12:00:00,251.716823312,25.4178222887,3.89193055797,0.0,62.886420148,41.4019203762,28.8111145377,17.1385441965,10.5075,1.16507034118
 10/24  13:00:00,252.679999672,25.4178222887,4.78381200664,0.0,62.886420148,41.4019203762,14.2379213595,2.5653892568,10.5075,1.16503210274
 10/24  14:00:00,251.392961758,25.4178222887,5.767778118,0.0,62.886420148,41.4019203762,11.6722755035,0.0,10.5075,1.16477550346
 10/24  15:00:00,249.066514642,25.4178222887,6.39410047496,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 10/24  16:00:00,249.082764899,25.4178222887,6.73298314318,0.0,62.886420148,41.4019203762,11.672389359,0.0,10.5075,1.16488935905
 10/24  17:00:00,248.128671503,25.4178222887,6.73233522834,0.0,62.886420148,41.4019203762,11.672391064,0.0,10.5075,1.16489106403
 10/24  18:00:00,251.116889351,25.4178222887,5.3991435242,0.0,41.9242800987,36.8599292233,13.9345664074,3.42978133118,9.34,1.16478507621
 10/24  19:00:00,233.792311683,25.4178222887,4.55536805173,0.0,41.9242800987,36.8599292233,30.9724806088,21.6124806088,9.34,0.02
 10/24  20:00:00,204.872999813,25.4178222887,3.34954242502,0.0,34.9369000822,32.3179380704,46.2267106192,36.889554735,8.1725,1.16465588422
 10/24  21:00:00,144.599298869,25.4178222887,1.3676124272,0.0,13.9747600329,18.6919646116,27.1506144837,21.316104826,4.67,1.16450965764
 10/24  22:00:00,91.2922196864,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/24  23:00:00,123.500725654,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/24  24:00:00,95.4049023225,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49919234411,0.0,2.335,1.16419234411
 10/25  01:00:00,87.4894343544,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/25  02:00:00,86.9548420038,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/25  03:00:00,86.5867371551,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/25  04:00:00,93.0480082213,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992399712,0.0,2.335,1.1642399712
 10/25  05:00:00,92.4182583444,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/25  06:00:00,141.7739692,25.4178222887,0.0,0.0,13.9747600329,18.6919646116,178.000142211,173.310142211,4.67,0.02
 10/25  07:00:00,146.053893587,25.4178222887,0.0,0.0,13.9747600329,18.6919646116,194.700639779,188.866270413,4.67,1.16436936585
 10/25  08:00:00,216.459304243,25.4178222887,0.246303339614,0.0,34.9369000822,32.3179380704,153.119385627,144.926885627,8.1725,0.02
 10/25  09:00:00,249.755948991,25.4178222887,1.50054365045,0.0,62.886420148,41.4019203762,94.0670656754,82.3949188551,10.5075,1.1646468203
 10/25  10:00:00,243.978781681,25.4178222887,2.65357298359,0.0,62.886420148,41.4019203762,55.1981674491,44.6706674491,10.5075,0.02
 10/25  11:00:00,275.887947258,25.4178222887,3.74145899506,0.0,62.886420148,41.4019203762,25.4518296345,13.7792708641,10.5075,1.16505877046
 10/25  12:00:00,259.71136675,25.4178222887,4.49568537023,0.0,62.886420148,41.4019203762,12.255660719,0.583096861467,10.5075,1.16506385756
 10/25  13:00:00,257.252697246,25.4178222887,5.17721755665,0.0,62.886420148,41.4019203762,11.6725337838,0.0,10.5075,1.16503378384
 10/25  14:00:00,253.188806465,25.4178222887,6.13183563823,0.0,62.886420148,41.4019203762,11.672340542,0.0,10.5075,1.16484054197
 10/25  15:00:00,250.491420956,25.4178222887,7.25812400446,0.0,62.886420148,41.4019203762,11.6722925172,0.0,10.5075,1.16479251718
 10/25  16:00:00,251.200711029,25.4178222887,8.07797804709,0.0,62.886420148,41.4019203762,11.6722855782,0.0,10.5075,1.16478557817
 10/25  17:00:00,250.688565954,25.4178222887,8.55400036738,0.0,62.886420148,41.4019203762,11.6722954265,0.0,10.5075,1.16479542646
 10/25  18:00:00,252.129975316,25.4178222887,6.61778411198,0.0,41.9242800987,36.8599292233,10.0384893428,0.678489342848,9.34,0.02
 10/25  19:00:00,237.484931363,25.4178222887,4.51542938917,0.0,41.9242800987,36.8599292233,32.3223146037,21.817626153,9.34,1.16468845065
 10/25  20:00:00,208.671050447,25.4178222887,2.93779997412,0.0,34.9369000822,32.3179380704,53.3919505175,44.0548208866,8.1725,1.16462963084
 10/25  21:00:00,150.302671764,25.4178222887,1.11087148383,0.0,13.9747600329,18.6919646116,31.6183069062,26.9283069062,4.67,0.02
 10/25  22:00:00,95.7216177165,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/25  23:00:00,127.724994889,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49929183802,0.0,2.335,1.16429183802
 10/25  24:00:00,99.9337346551,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/26  01:00:00,91.7360192221,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/26  02:00:00,91.1090718014,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920482862,0.0,2.335,1.16420482862
 10/26  03:00:00,90.5447106252,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/26  04:00:00,96.6021363007,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/26  05:00:00,95.9085049083,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/26  06:00:00,145.744245278,25.4178222887,0.0,0.0,13.9747600329,18.6919646116,153.176258435,147.342009236,4.67,1.16424919912
 10/26  07:00:00,151.671084508,25.4178222887,0.0,0.0,13.9747600329,18.6919646116,160.063028094,155.373028094,4.67,0.02
 10/26  08:00:00,226.450797626,25.4178222887,0.631486357831,0.0,34.9369000822,32.3179380704,116.541532826,107.204574618,8.1725,1.16445820782
 10/26  09:00:00,264.588803998,25.4178222887,2.18295509414,0.0,62.886420148,41.4019203762,58.2935968882,47.7660968882,10.5075,0.02
 10/26  10:00:00,262.911670111,25.4178222887,3.52889276966,0.0,62.886420148,41.4019203762,20.5013614263,8.82907796074,10.5075,1.16478346555
 10/26  11:00:00,288.928380456,25.4178222887,4.76246527908,0.0,62.886420148,41.4019203762,11.6725360006,0.0,10.5075,1.16503600056
 10/26  12:00:00,274.183595273,25.4178222887,5.84418382534,0.0,62.886420148,41.4019203762,11.6725716881,0.0,10.5075,1.16507168808
 10/26  13:00:00,273.766137766,25.4178222887,6.77623246647,0.0,62.886420148,41.4019203762,11.6725383839,0.0,10.5075,1.16503838394
 10/26  14:00:00,272.422114455,25.4178222887,7.85590385843,0.0,62.886420148,41.4019203762,11.672285111,0.0,10.5075,1.16478511104
 10/26  15:00:00,271.667075706,25.4178222887,8.81498848117,0.0,62.886420148,41.4019203762,11.672211249,0.0,10.5075,1.16471124903
 10/26  16:00:00,271.71738595,25.4178222887,8.59902088948,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 10/26  17:00:00,269.662347909,25.4178222887,7.97462598182,0.0,62.886420148,41.4019203762,11.6724110772,0.0,10.5075,1.1649110772
 10/26  18:00:00,270.141621171,25.4178222887,6.3276320427,0.0,41.9242800987,36.8599292233,10.8282405818,0.323431421199,9.34,1.16480916058
 10/26  19:00:00,263.366922585,25.4178222887,5.15224760003,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 10/26  20:00:00,233.052002259,25.4178222887,3.86288599404,0.0,34.9369000822,32.3179380704,13.4843296409,4.14714610629,8.1725,1.16468353461
 10/26  21:00:00,167.042807345,25.4178222887,1.99851224735,0.0,13.9747600329,18.6919646116,6.02026199203,0.185721592541,4.67,1.16454039949
 10/26  22:00:00,109.306940145,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/26  23:00:00,140.430519934,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/26  24:00:00,114.805711291,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922333769,0.0,2.335,1.16422333769
 10/27  01:00:00,104.41208119,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/27  02:00:00,102.625936379,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/27  03:00:00,102.308115635,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/27  04:00:00,126.641593073,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920932518,0.0,2.335,1.16420932518
 10/27  05:00:00,125.185292147,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/27  06:00:00,174.241696268,25.4178222887,0.356356119351,0.0,13.9747600329,18.6919646116,67.8587731533,63.1687731533,4.67,0.02
 10/27  07:00:00,173.772984291,25.4178222887,0.311761030343,0.0,13.9747600329,18.6919646116,99.001678532,93.1672740767,4.67,1.16440445537
 10/27  08:00:00,236.076335571,25.4178222887,1.28461802346,0.0,34.9369000822,32.3179380704,71.981636304,63.789136304,8.1725,0.02
 10/27  09:00:00,269.644554855,25.4178222887,3.24267356292,0.0,62.886420148,41.4019203762,32.2989666387,20.6269212186,10.5075,1.16454542015
 10/27  10:00:00,262.625985345,25.4178222887,4.22649448291,0.0,62.886420148,41.4019203762,12.7228275973,1.05063208151,10.5075,1.16469551582
 10/27  11:00:00,288.786899457,25.4178222887,5.42868137265,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 10/27  12:00:00,277.195526393,25.4178222887,6.89817777929,0.0,62.886420148,41.4019203762,11.6726176882,0.0,10.5075,1.16511768824
 10/27  13:00:00,277.835851679,25.4178222887,8.67757445107,0.0,62.886420148,41.4019203762,11.6725924805,0.0,10.5075,1.16509248046
 10/27  14:00:00,273.166106953,25.4178222887,9.60530616041,0.0,62.886420148,41.4019203762,11.6724031711,0.0,10.5075,1.16490317112
 10/27  15:00:00,268.603703405,25.4178222887,10.4489567045,0.0,62.886420148,41.4019203762,11.6723596917,0.0,10.5075,1.16485969168
 10/27  16:00:00,268.161982457,25.4178222887,10.7475005163,0.0,62.886420148,41.4019203762,11.6723574497,0.0,10.5075,1.16485744966
 10/27  17:00:00,264.418436449,25.4178222887,10.0435935877,0.0,62.886420148,41.4019203762,11.6723721544,0.0,10.5075,1.16487215436
 10/27  18:00:00,265.269835235,25.4178222887,8.2671947899,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 10/27  19:00:00,249.581102046,25.4178222887,6.83364643465,0.0,41.9242800987,36.8599292233,10.5046214399,0.0,9.34,1.16462143991
 10/27  20:00:00,219.293937448,25.4178222887,5.16514721569,0.0,34.9369000822,32.3179380704,10.1095631593,0.772493675832,8.1725,1.16456948344
 10/27  21:00:00,155.307808809,25.4178222887,2.6671348799,0.0,13.9747600329,18.6919646116,4.79192823428,0.10192823428,4.67,0.02
 10/27  22:00:00,102.614413938,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49936589631,0.0,2.335,1.16436589631
 10/27  23:00:00,134.11997328,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/27  24:00:00,107.684996982,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 10/28  01:00:00,95.2878730876,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91552966441,0.0,1.75125,1.16427966441
 10/28  02:00:00,94.2525395379,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/28  03:00:00,93.4865433335,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/28  04:00:00,98.9993835333,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/28  05:00:00,96.2432798204,0.0,0.0,0.0,3.49369000822,6.81298672936,2.9154771064,0.0,1.75125,1.1642271064
 10/28  06:00:00,132.12254108,25.4178222887,0.0,0.0,6.98738001645,14.1499734587,101.374320044,97.8518200444,3.5025,0.02
 10/28  07:00:00,136.169587951,25.4178222887,0.0,0.0,6.98738001645,14.1499734587,134.843311877,130.176399574,3.5025,1.16441230232
 10/28  08:00:00,195.020844549,25.4178222887,0.393347434791,0.0,20.9621400493,23.2339557645,108.757546804,102.900046804,5.8375,0.02
 10/28  09:00:00,220.969297418,25.4178222887,1.86614380415,0.0,41.9242800987,36.8599292233,68.5608515307,58.0562763375,9.34,1.16457519322
 10/28  10:00:00,248.577917911,25.4178222887,3.59397501399,0.0,62.886420148,41.4019203762,31.1030636649,20.5755636649,10.5075,0.02
 10/28  11:00:00,280.076946507,25.4178222887,4.59066324252,0.0,62.886420148,41.4019203762,12.5952440449,0.92285897118,10.5075,1.16488507376
 10/28  12:00:00,266.421766694,25.4178222887,5.59080362868,0.0,62.886420148,41.4019203762,11.6725823053,0.0,10.5075,1.16508230532
 10/28  13:00:00,266.453328309,25.4178222887,6.64870823709,0.0,62.886420148,41.4019203762,11.6725591777,0.0,10.5075,1.16505917772
 10/28  14:00:00,263.737745749,25.4178222887,7.97128063894,0.0,62.886420148,41.4019203762,11.672329096,0.0,10.5075,1.16482909603
 10/28  15:00:00,261.369805506,25.4178222887,9.21172712517,0.0,62.886420148,41.4019203762,11.6723438018,0.0,10.5075,1.16484380179
 10/28  16:00:00,261.046482047,25.4178222887,9.57987727315,0.0,62.886420148,41.4019203762,11.6723415275,0.0,10.5075,1.16484152749
 10/28  17:00:00,257.83064405,25.4178222887,8.75548457213,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 10/28  18:00:00,242.454560084,25.4178222887,5.46258233283,0.0,34.9369000822,32.3179380704,10.5630148143,1.22572080395,8.1725,1.16479401038
 10/28  19:00:00,201.478361257,25.4178222887,3.00386085374,0.0,20.9621400493,23.2339557645,27.1749441356,20.1728335708,5.8375,1.16461056483
 10/28  20:00:00,187.40461792,25.4178222887,2.24865573879,0.0,20.9621400493,23.2339557645,41.7474729283,35.8899729283,5.8375,0.02
 10/28  21:00:00,140.007788454,25.4178222887,0.980607685823,0.0,6.98738001645,14.1499734587,26.850652299,22.1836202346,3.5025,1.16453206442
 10/28  22:00:00,95.227678273,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 10/28  23:00:00,128.206219628,0.0,0.0,0.0,3.49369000822,6.81298672936,2.9156006306,0.0,1.75125,1.1643506306
 10/28  24:00:00,100.100560292,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
